utterance_id,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
445c0206_0.60431_22gc0105_-0.60431.wav,5.83651122743679,6.6110890844828845,3.092753198327738,2.716694351569521,3.226317129678222,2.841637979540242,3.111038815024016,1.063949886859429,3.188150573971667,4.100055242456401,1.507163622399847,3.319757702977835,4.674583335750737,0.907737664801226,0.7544219702368073
420c020h_1.1139_442c0203_-1.1139.wav,9.888189636775358,9.413381871957023,3.790688511769028,4.960187862256413,4.593078180766742,5.1037828750253365,4.502081080220117,1.46321432019605,6.467382765413823,3.8646670011141704,1.5716994534487938,5.958824073835284,3.056987604725642,1.3735038811155853,0.7904014670738478
22go0107_0.079969_051c010u_-0.079969.wav,6.230462449866413,6.646566842974959,3.8856903413972894,3.2083592702571595,3.347449621534416,3.1365858720520823,3.204451092485704,0.9647349213338506,3.748672210495217,5.1650826695705065,1.341320264512672,4.335162568477736,1.8197867561194188,1.547001081231687,0.5239322826528535
444o0314_2.1819_053o020e_-2.1819.wav,6.010885559027832,5.319660813459231,3.077994729438833,2.8999782589433742,2.573252359521222,2.789638258055133,2.4716399380168466,1.456266540025477,2.89539369531895,1.5321694729825248,1.128541947609789,4.727751376080071,3.1124852387049073,1.1075249302572614,0.2105415364283014
423o0304_1.419_420c020x_-1.419.wav,7.503709328712538,5.6818489138855135,3.0257161438716618,3.927946253120408,2.6902798487632933,3.75841622893583,2.677647711177895,1.091565722057815,2.5664010438642473,1.696713201745321,1.5257983475071522,2.229667683461073,3.627409773729408,1.36003052163506,0.4879987350995725
423o030b_1.4753_053o0209_-1.4753.wav,6.632820913429361,9.35586139642673,3.3453241612432225,3.3966112997902886,4.816143147187638,3.284470340529463,4.688376151229912,1.1725231693958635,4.612712064301158,4.404082282947007,1.024147498962165,4.640949913650892,5.1809640072859455,1.1214661399287216,0.9666610734221532
441o030o_1.9903_445c020y_-1.9903.wav,6.371569053959076,8.584448953135052,3.052422929026598,3.0594403691103764,4.376608059909767,3.057718467056945,4.546599339254675,1.179379979344707,4.35349412081066,3.7711686088409566,1.1493702966365922,4.055888362337071,3.5328734813826372,1.1213582096438923,0.7282209612997965
22ga010u_0.43921_443o030l_-0.43921.wav,7.211039280798398,8.35572014420124,3.184551482968449,3.6177057897658873,4.094306340878061,3.616910911486397,4.244304234758344,1.3772019125805477,5.372959779077886,5.091961508418591,1.2507277965346932,4.345733604821373,2.4563459943157047,1.5373456815759003,0.245511437948355
444o030e_0.90493_443o0304_-0.90493.wav,7.955568012291902,5.923909623789352,3.952721833960376,3.739248589263984,2.832711643986064,3.884653035595596,2.795866739494433,1.1843199421223205,3.99058625764644,1.9031218164919865,1.4199105500386524,5.388482673807853,4.011693041750198,1.4045055255398389,0.4631819688399963
440c0209_1.2048_421a0104_-1.2048.wav,8.625074458778474,9.4463449533736,3.850053563484312,4.249020189126438,4.724172321083695,4.230707422262529,4.893183097573799,1.10798853062539,2.762601622450513,5.089180830390943,1.6849715701093635,3.1720444567342603,4.713372979044083,1.760375773311043,0.5400103904821918
445c020u_0.78863_443o030p_-0.78863.wav,8.061804855665038,9.547365671932992,3.771729831156692,3.8900465669604585,4.787341268517516,3.8016186223807433,4.653997732425935,1.7097462305111963,2.069021614748056,3.9537527276698325,1.0483948958754286,3.6122827445831254,3.9862306881532015,1.4821399658004584,0.944663517343676
440c020t_2.1632_053o020y_-2.1632.wav,7.386511098116244,9.00233020206119,3.619101163478705,3.694457123524328,4.54542837130927,3.6317792675976017,4.6817056121693215,1.5448610108637535,4.938226703543757,5.711030880479249,1.6298920895400446,4.61169008321864,3.9174542215499875,0.9997208492377834,0.4423224754458046
440c0213_1.7151_441o030b_-1.7151.wav,5.57387168782572,5.732596333621526,3.169545209668004,2.991229916527532,2.7527686259456865,2.8425004466357167,2.733286716755368,0.9359791163125822,4.065900689128986,4.300099555332549,1.4842722649955808,4.9243233125065835,2.81009731692526,1.0100316969763157,0.4316643413794874
052a0513_1.7991_053a050f_-1.7991.wav,7.454652487085623,5.1674999628171205,3.6321376674046095,3.803222509072589,2.376163289247696,3.736941937995312,2.5327100423206046,1.5164091245025224,4.4418877765472855,2.4957013602001243,1.2965297976163443,2.2183805426582723,3.341461064988576,0.9574373912061388,0.792989627316796
22gc0112_0.36454_445c0207_-0.36454.wav,6.086327368212399,7.766367254913758,3.712406628837842,3.199863903898841,4.045581461912191,3.221933914677831,3.8972139633681526,0.9231978638494958,3.8633480487595313,4.450119595993192,1.4025109864601517,2.505355528753252,3.6229304920643397,1.771295251524497,0.3695543661055189
421c020x_2.4971_444c020n_-2.4971.wav,7.870433666335659,5.056806531877588,3.533961244918884,4.058051587075656,2.480400893080182,4.175412498188096,2.5738161838138622,1.6984479296468895,5.005071598903615,4.049756646881545,1.7760844768240038,3.7661679105028116,3.1472202147717754,1.5691838208681488,0.4687060662938613
053a050f_0.93264_443o0314_-0.93264.wav,5.36463395123684,6.738693518483824,3.646007576343324,2.4608020955032743,3.487232355138523,2.630666518052211,3.480444280881693,1.6292238600261375,3.2822572387291693,4.750018392521742,1.4205766728986748,3.05781506807046,4.092343091729256,1.158933768778668,0.25779394961485
22ha0103_1.0593_422c020y_-1.0593.wav,9.105654889599313,7.128781184306027,3.3919730863059243,4.307744552221621,3.573010604802961,4.476547755903443,3.5931470997003694,1.7686229977954318,2.9245590160518917,2.791312344224209,1.1305653979537371,3.028164345868582,3.4261122581743804,1.3114785619060068,0.7436581269547293
421c0212_1.0287_423a0104_-1.0287.wav,6.290812537411792,9.241906175545571,3.084050177419578,3.247076353853656,4.514917858682106,3.185945960582603,4.6518962329552975,1.4820135889328203,3.449730816228795,5.289444066243168,1.6022873024151276,3.617078618024706,3.247689633212268,1.2454494306442612,0.4476869797214179
444c020o_0.97641_421a010s_-0.97641.wav,6.887883361481638,5.602945833519078,3.164682252266063,3.564231237367301,2.843745543619451,3.700691344253503,2.742361919554189,0.9920438370735696,2.3871833994280496,1.6434028022756237,1.175326385481574,4.442941355177179,3.66204440709793,1.6124725264866024,0.7445239732569324
052o020m_0.40731_441o030l_-0.40731.wav,8.55973492452345,7.483406300497512,3.2309465642498605,4.223450108039558,3.6485883172656286,4.054476592035155,3.629934875515914,0.9298935417047742,5.083396906304231,2.330206672735134,1.4822793608330271,5.029287323135683,4.570135291516499,1.24756991536671,0.8639060930006515
