utterance_id,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
40na010x_1.9857_01xo031a_-1.9857.wav,6.473325013435549,7.652933778026471,3.191520786947495,3.015121534528599,3.884224230951272,3.112523765459983,3.998297915075129,1.49070016959827,4.525605040642858,4.272570839328183,1.222032244035194,4.899621705855862,4.6584506197482085,1.6776378931915898,0.926374315688818
020c0211_0.44692_40mc021b_-0.44692.wav,5.255968328102268,8.262093077328274,3.5517513686348754,2.6448347980982505,4.196111116157329,2.6891441325952585,4.052804860618947,1.154689344771292,1.5667413923292561,4.956742969688425,1.6098306387110095,3.441535204294991,5.009399292560059,1.0358160249786097,0.4331448101294943
01do030h_1.6205_024o030m_-1.6205.wav,8.59018596851823,6.461586772520693,3.198773872200343,4.355616339273031,3.2370661465340023,4.499660767093615,3.278913521766396,0.9741057742912328,4.047886290089905,2.5611487174428285,1.0066250383911688,5.380908462043576,2.389819988323295,1.617540956995779,0.4407872369581758
20uo010f_2.3772_022c020k_-2.3772.wav,9.80393878233389,8.29602696188011,3.7187760832244345,5.0128941788657535,4.22425429787258,4.985906015575415,4.381961745516039,1.0205511008182138,5.863006065432288,2.8313927207506913,0.926241296867828,3.9262041768187625,4.748496294467042,1.3685715571601986,0.6957236044994105
20aa010c_1.617_01jc020s_-1.617.wav,5.652146411043095,9.92191765497236,3.065702321918085,2.882105707263704,5.064216573065641,2.8334679659746462,4.922320941976102,1.7589040790012318,3.4963851674700694,4.474829576798003,0.9141265736558494,2.970550041790109,3.3092291210584257,1.6848394073578534,0.2832220172779111
40jc0216_2.2526_40ha010s_-2.2526.wav,6.369065964588922,6.181905631912997,3.3105198436453875,3.318059352237988,2.8658178491709383,3.223521219485713,2.9822761741447814,1.507937798703984,3.58015235735495,1.2974158115216692,1.2179531266025576,3.259434662894267,3.8760253438665493,1.554671264016808,0.1128255545804418
20qa010h_1.7552_013o0312_-1.7552.wav,7.268687309711034,7.438386647342742,3.640874829444495,3.392223408708848,3.740276301549966,3.561398982892857,3.756998296033606,1.76431121462164,4.865519659911858,3.6292392376699807,1.6495838415621566,4.550094299833867,4.397311178394602,1.683942294658466,0.8278518453924546
028o031d_0.75963_01ca010d_-0.75963.wav,8.66056021767317,9.118099935100076,3.744979211216807,4.349216544921673,4.499052763384694,4.241793775228183,4.630811438815875,1.6618873456053451,5.093943625996209,5.321546064672439,1.3688635331974508,5.310446339371777,3.7868243788629425,1.343792104727874,0.4017910071966364
40bo0319_1.5155_01uc0201_-1.5155.wav,6.825618246952031,8.915030605460704,3.9479230192085657,3.235861791003648,4.596537206586348,3.293768466407386,4.447383537695213,1.047359077641151,1.3130716890242973,4.684680354493302,1.3866727006748638,2.6585989985365064,3.065831833883153,0.9332722328085344,0.9329023395735142
20ia010n_1.3886_028a010m_-1.3886.wav,5.942921040165658,8.910138790140223,3.6439261219721386,2.9970127796233057,4.553104083036996,2.934227449423869,4.700270663182583,1.1428932714256466,3.081715095288453,6.262611697997066,1.7579724226569322,1.7128784017614571,3.873780534343718,1.0414885881905502,0.6551442784519517
01xo0302_0.13399_02do030v_-0.13399.wav,6.175109571606201,8.002536633098682,3.360608422504204,2.9771956647281845,3.863277588407144,2.933012665560372,4.017056203905324,1.0930653177171976,3.92605992531937,5.416100393274466,1.5753276436610362,2.9851833645643935,4.6268322267506665,1.4850867883453822,0.4872967055699457
