utterance_id,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
01to030v_0.76421_20ga010m_-0.76421.wav,7.08138224685824,5.324865769546664,3.711832247525353,3.5650741531740358,2.451513941708819,3.4523363807890366,2.550459354324403,1.3499757856423398,3.8784642594471905,3.1009581180486583,1.584775786925711,2.5242784082469085,4.169797787857322,1.7413818726663377,0.3313393153326323
40ec020o_1.3218_20ca010n_-1.3218.wav,8.177853552211749,7.195295156438011,3.974844616369338,3.928100002596533,3.600868411334618,3.992663385754041,3.747263662470906,0.9494777479040792,4.70636294306048,4.902399852539457,1.084708664834629,5.157345540942233,5.093015033918834,1.0154396148845772,0.6145517849244361
20lo010m_0.13154_01mc020p_-0.13154.wav,7.435013417644763,6.234967506766786,3.9521116629783286,3.533325700335144,3.1347895817676807,3.540029751642441,2.9849394710033934,1.7707346191948452,5.336306626106133,3.759956076912263,1.617053113581444,2.2536682029887123,3.931505448095683,1.1414141521220107,0.5336417100654504
02bc0206_1.1297_01ta0107_-1.1297.wav,8.564004806557486,5.739851018741733,3.7265140577052978,4.330480833613576,3.044903592601055,4.213824350344888,2.95061008852266,0.9397356687937336,3.291283958985566,1.3757217166036568,0.9818675834912298,4.688127428340494,4.2043508380779535,1.139359940295428,0.946919016045622
01ea010c_0.67547_20la010h_-0.67547.wav,6.617882469136861,5.667027265940421,3.0737281674293246,3.1976996830933606,2.8501486886569194,3.2998404068006115,2.9599998268420067,1.683077397446632,2.0248779485100528,1.7825035030687948,1.7480477195916424,4.0407357678396565,2.6419580916053493,0.9095937241898976,0.6910782934622124
20ba010t_0.66115_025o0304_-0.66115.wav,7.3466918245240995,5.261102620830933,3.414836818915957,3.689481854354201,2.5987561000624537,3.832618129344814,2.6436114986429087,1.2672679591484035,2.582164391283009,1.5691400307589762,1.757057386896806,3.4263236372868353,3.9432471935749356,1.359414926204019,0.3937997144561073
40oo030x_1.0228_016a010p_-1.0228.wav,8.696632657312133,5.2256808433926025,3.906802057152716,4.449593901000373,2.34774738831652,4.556918845377647,2.479585760251307,1.7783015231256976,3.5377646897222528,2.588287912560254,1.5164107284667252,4.9508824273873255,3.672873684041835,0.9069405576493382,0.2344311750215828
408c021e_1.5868_406a010d_-1.5868.wav,8.95357281976461,9.626796452952924,3.990654981125762,4.361474829967225,4.93212276765152,4.334511973120181,5.079679551130442,0.9198594986415676,3.1009304991294586,3.4605193605896685,0.9328290516887262,5.0539042355761,4.467938958404228,1.067301192851769,0.4710358413872237
40fc0201_1.9564_017o030p_-1.9564.wav,9.63804655936308,9.382119256410665,3.867942370108029,4.709580583435555,4.734807273945512,4.608017861607888,4.845193022731104,1.296583915642254,5.418066366857582,4.722591816342937,1.2281124735977564,5.122612232044177,3.687988651548524,1.1636302504644942,0.452622228775639
01go0313_0.87834_40lc020q_-0.87834.wav,5.140277854115552,6.765475209883888,3.032291559229542,2.4638455715552663,3.2228524858144083,2.447623039263044,3.3719726703838613,1.7866235325625173,1.8502604686798296,4.649753693651476,1.526787604880706,1.133555708250473,3.4519684068720684,1.5845892027299828,0.287854622833972
20qc010k_2.3831_20ic010b_-2.3831.wav,9.80768601056791,5.61738713905967,3.396322124997006,4.845280848490938,2.9764887213677755,4.991133044098091,2.9414582055769265,0.9645019140008816,3.9770872033204485,2.9430602921181905,1.1498750329232412,4.118337055920837,4.606346223113232,1.3973160808173164,0.487314303212897
407a010o_0.11303_401a010j_-0.11303.wav,8.800735485797976,7.609703036860411,3.3675193898271614,4.424406248549578,3.6476276563547625,4.438899706478325,3.806969865694496,1.745933132356924,5.833017008822586,3.944078005539511,0.920647575811242,4.084889494430807,4.3725849724983545,1.08261619283677,0.5117127668542838
20na0103_1.8044_01sa0102_-1.8044.wav,9.062179416803716,8.844122422475824,3.3816703243776973,4.320604139390869,4.163264045248152,4.3932693791780055,4.294488139555096,1.456919943074933,3.7673310810088143,5.105159830460352,1.0812724014245707,4.768400831274492,2.8411166203143283,0.9821705447899526,0.8148208601653086
406a0110_0.10508_40po030t_-0.10508.wav,9.733759545894069,8.305816475340055,3.726410324781817,4.690748359939797,3.995563530829703,4.840733949881348,3.9976426676421375,0.940629664281679,4.579242455470943,5.7724239202939085,1.6561325907565756,5.2329341698092,2.855443080111048,1.79584286932257,0.4194697228470548
40fo030a_1.9655_40ka0114_-1.9655.wav,8.728653217484812,9.040160331067188,3.4080948314379973,4.271024185674047,4.637320550353048,4.337478824823194,4.782867040985961,1.1681590997949916,4.269198083874219,5.547367069513417,1.564509849940109,2.5216604476068287,5.510316582241701,1.427478074305875,0.8435841011963242
013o0310_1.4554_20qc010e_-1.4554.wav,6.607608942533961,6.275512187527924,3.5687931315762222,3.319133078851722,3.238681592429601,3.348478537867859,3.0915801171306354,0.926126215722612,2.7571331009761764,1.7296418449427695,1.3814573530323169,4.501888482980604,3.149046289076735,1.1761554677742394,0.5067132367791309
016o030s_1.2538_01io0310_-1.2538.wav,8.97823459220161,6.202601251611226,3.5772885661401164,4.514891477627626,2.9157571861390625,4.377618553921102,2.9762232461815588,0.9466286192218094,4.210019922399667,3.8925597811606285,1.1711074548945677,5.145263084809148,2.621586833005754,1.302623614467278,0.4137752503349124
40gc020m_0.50294_20ua010z_-0.50294.wav,5.477809622098889,9.551445263454347,3.1062053737687494,2.8581961712873323,4.8030442700369615,2.842488333393522,4.653868991157712,1.4682016580224846,2.544794807521234,5.971134648883264,1.5153561123628223,4.139503054288825,5.181867434454971,1.6262294858836042,0.3133271785520369
40cc0205_1.9427_01ga0107_-1.9427.wav,7.673731481708366,5.102331866521396,3.6775142985817584,3.925380353257329,2.3986264292939925,3.890364972437893,2.5547479303951217,1.6006706913238298,5.047274948718393,3.804376599861733,0.9663117071407584,4.082791835600982,1.439877692456802,0.9133672219365304,0.4352252367867166
406o0310_2.1274_209o010o_-2.1274.wav,8.192421193995035,5.36525676747014,3.4121892434506864,4.016585247069167,2.881725403818369,3.899178986809509,2.75877919585797,1.2234670304095512,4.670559575379455,3.289860339503818,1.509639457537875,4.576702166267611,3.6247275886788834,1.129672543793537,0.4026623421262846
40eo030g_0.54807_017c0210_-0.54807.wav,5.013696153322119,5.524138538158516,3.118060582114434,2.5928279546915385,2.905154014688815,2.445105731561452,2.931195228053495,1.267909356429822,0.6424051581178778,2.745632620352371,1.2080467395388328,1.722517883629059,3.4592961714344233,0.9227900945576216,0.2594988713945544
024c0202_0.077249_022a010v_-0.077249.wav,7.790315118410142,5.527913304714804,3.074325940342738,4.075866832417642,2.93326547430007,4.00496496420736,2.8010802819209992,0.9615381995362574,4.25513905128516,4.724523870282978,1.6145847467089325,4.9968836406298065,3.9735213358722548,1.3200747456938706,0.6307709249362619
01jc020b_1.8244_016o0313_-1.8244.wav,7.439962565198515,6.907847335231458,3.494438802773148,3.6996836534212263,3.4414135076895263,3.615214015960176,3.588942760203049,1.6584982831975776,3.908363802125327,4.578677419970399,1.0850037702823168,2.5864348702843216,1.9237094200017693,1.5756151006150794,0.4116702052614183
40ic020x_1.3084_20oo0106_-1.3084.wav,9.51539287400734,8.639114792831698,3.075826143682973,4.955103740569236,4.128744783322756,4.839340647879731,4.224132971118526,1.642304665066508,4.98236961267732,5.102853047375928,1.1757603071285168,5.157713534091854,3.155401237035888,1.4060300193796615,0.3677157066250502
20na010y_0.39839_029a010l_-0.39839.wav,6.21009930142835,6.59174778496406,3.3777579829662967,3.084477291779524,3.4073395735972665,3.0911252680877577,3.5672014027216865,1.7045088122699807,3.555219931049942,2.3661279103444346,1.2653111271744704,3.6846781475548354,3.097120867173764,1.0252066390113423,0.6666419963089341
01ao0312_1.6447_20ao0102_-1.6447.wav,9.39992372358386,7.164915080009103,3.90762332066601,4.5829658833364055,3.4193566026941777,4.715986188567618,3.508270034728909,1.710010648200445,5.174956963886623,2.853747357080334,1.718323341155194,3.1516193112879245,2.1540309764488716,1.735438462786811,0.4901418842200261
204o0109_0.45414_01ra0111_-0.45414.wav,6.937663552171934,8.594736864069716,3.8065742370919806,3.319076255163377,4.433782165955026,3.4690324992843418,4.437404989319966,1.3725562791546029,4.778481348086677,4.431397634090739,1.0108378857660232,4.287711698557259,3.626110263578267,1.0189488216418072,0.5153690363066632
20bo0106_0.84018_01wo030z_-0.84018.wav,9.786653250606776,8.391109870317681,3.140530849402517,4.677794182803367,4.457952977776392,4.758718685663182,4.331654819290641,1.0609232156710109,3.402162218709752,5.408687198931305,1.567888075544264,3.218828212807494,5.396269576898906,1.5363824124043313,0.3261155736210184
01lo030u_2.1317_209a010u_-2.1317.wav,6.779908191615421,8.739934266595972,3.1952223355489404,3.174438169643792,4.3821096243593445,3.306436823212678,4.4533581714041865,1.7225332317295805,4.055015319812075,4.239070445758504,1.0677219505309192,1.8825876803850758,3.5557064106122813,1.2543515561923495,0.6379108402198815
01ko030v_2.0083_019a0105_-2.0083.wav,7.907845731567306,6.661465479546209,3.282875531648036,3.9598636617999223,3.3746512534258204,3.8100977565931817,3.3662742827558536,0.9524907746969034,3.9974642654653563,5.172933360222665,1.4331593911358156,5.048087167573322,3.5585683257424305,1.0526569485625004,0.5787656931095284
